Name,X,Y,Type,Error
dp622_fair,563276.5413,325001.8553,head,25.0
dp633_fair,544948.6121,317334.5535,head,25.0
dq112_fair,581091.7464,347290.1705,head,25.0
dq115_fair,578591.445,335924.8392,head,25.0
dq116_fair,560235.8841,344895.3022,head,25.0
dq117_fair,558837.3393,343427.3042,head,25.0
dq131_fair,557963.7058,326730.2705,head,25.0
dq344_fair,539682.9635,349438.0659,head,25.0
dq348_fair,548249.5605,320435.7836,head,25.0
dq349_fair,573048.3037,320537.5363,head,25.0
dq357_fair,557871.6358,326740.0534,head,25.0
dq359_fair,561582.0705,318591.6001,head,25.0
dq449_fair,560387.5064,332929.3226,head,25.0
dq458_fair,566788.0454,328929.9137,head,25.0
dq467_fair,557975.6802,349950.3695,head,25.0
dq468_fair,565310.0265,348040.9966,head,25.0
dq476_fair,540801.5441,352142.7777,head,25.0
dq477_fair,559357.1767,348003.7124,head,25.0
dq811_fair,598544.9665,323862.8097,head,25.0
dr414_fair,574001.6789,315416.3385,head,25.0
dr423_poor,539118.4983,348272.0135,head,35.0
dr431_fair,557707.1412,319802.7242,head,25.0
dr434_poor,598747.1663,316319.4585,head,35.0
dr436_poor,596060.5496,314580.7386,head,35.0
dr446_fair,577953.7925,329706.5108,head,25.0
ds401_fair,578156.3705,341176.8637,head,25.0
ds405_fair,582557.2033,336143.0567,head,25.0
ds424_fair,569398.154,338891.1193,head,25.0
ds448_fair,590913.5464,343115.2902,head,25.0
ds449_fair,581466.7178,334122.5581,head,25.0
ds459_fair,580505.7074,350640.5197,head,25.0
ds486_fair,598943.1924,345828.5083,head,25.0
dt581_fair,554837.0048,322061.2482,head,25.0
dt586_poor,554059.9867,320473.0911,head,35.0
dt588_fair,561467.8918,321855.8942,head,25.0
dt593_fair,560872.4811,328647.9979,head,25.0
dt596_fair,572949.3567,333722.0993,head,25.0
dw108_fair,569030.702,339021.6565,head,25.0
ec545_poor,569519.435,351996.9086,head,35.0
ef713_fair,562562.0997,335071.5348,head,25.0
eg579_fair,549732.1249,313611.2127,head,25.0
eg733_fair,563322.0473,331982.064,head,25.0
eg737_fair,571457.0458,325411.3745,head,25.0
ei572_fair,554970.2168,321573.9707,head,25.0
ei573_poor,554752.8368,321004.1813,head,35.0
ei575_fair,557117.7317,325974.8914,head,25.0
ei576_fair,561087.0021,331188.4066,head,25.0
ei581_fair,557059.2768,323894.1575,head,25.0
ei830_fair,575314.8185,334018.5578,head,25.0
ej755_good,597978.9761,319348.4998,head,25.0
ek301_poor,558641.2316,342931.7131,head,35.0
ek307_fair,569053.1742,344326.6011,head,25.0
ek311_fair,579592.0625,344300.7658,head,25.0
ek328_poor,565266.8143,347245.1221,head,35.0
el157_fair,557825.4985,319834.2605,head,25.0
el169_fair,554942.9925,321877.1743,head,25.0
el178_fair,569886.749,335626.1376,head,25.0
el182_fair,554580.3905,321312.6703,head,25.0
el196_fair,566924.0714,324288.11699999997,head,25.0
el706_fair,588899.9353,328748.9465,head,25.0
el718_fair,564171.3218,338839.3341,head,25.0
el720_fair,566238.2936,351504.1452,head,25.0
el721_fair,570312.0203,332385.9376,head,25.0
el735_fair,577322.6442,342324.2779,head,25.0
el747_fair,564663.7127,338368.1446,head,25.0
el755_fair,558593.9095,333789.2137,head,25.0
el761_fair,575183.0252,350926.9489,head,25.0
el763_fair,597527.7602,324878.42,head,25.0
el765_fair,570676.4813,333375.6185,head,25.0
el784_poor,570804.6083,335253.9001,head,35.0
em119_fair,552354.0675,316403.6244,head,25.0
en375_fair,571138.9187,341986.17100000003,head,25.0
eo438_fair,578129.5528,340828.9123,head,25.0
eo439_fair,578383.8675,341762.7541,head,25.0
eo440_fair,577330.1159,342752.4287,head,25.0
eo488_fair,587103.7304,349325.9724,head,25.0
ep267_fair,565062.7851,325736.1219,head,25.0
ep273_poor,577895.5584,320387.0365,head,35.0
ep287_fair,593329.4979,324414.5089,head,25.0
ep288_fair,583517.66,325531.1443,head,25.0
ep713_fair,560561.6386,328337.1713,head,25.0
ep714_fair,554944.3855,319222.3502,head,25.0
ep718_fair,556381.7222,318301.1057,head,25.0
ep720_poor,554667.9329,322429.5166,head,35.0
ep721_fair,558338.5755,327224.7139,head,25.0
ep896_fair,579800.6342,336658.2455,head,25.0
ep959_fair,586185.0708,330320.8935,head,25.0
ep960_fair,584332.1834,330970.6982,head,25.0
ep963_fair,586047.3094,325067.3876,head,25.0
eq003_fair,554024.9298,320454.6641,head,25.0
eq293_fair,560210.5528,320541.753,head,25.0
eq299_fair,559127.9294,343408.9571,head,25.0
eq306_fair,563386.2314,321820.235,head,25.0
eq312_fair,573837.9921,330062.1644,head,25.0
eq321_fair,576965.8558,338588.1231,head,25.0
eq935_poor,562671.9091,344010.9114,head,35.0
eq984_fair,576245.7373,319078.972,head,25.0
eq986_fair,570307.5328,350885.7716,head,25.0
eq989_fair,549984.1004,320500.8275,head,25.0
eq996_fair,571974.2541,326120.6903,head,25.0
eq998_fair,554273.8291,321794.015,head,25.0
er613_fair,557988.3203,325497.6059,head,25.0
er641_fair,550525.8214,319929.8218,head,25.0
es283_i_fair,579957.4707,327765.8438,head,25.0
es290_fair,595439.4878,316618.0152,head,25.0
es299_fair,558566.6739,327394.9042,head,25.0
es315_fair,578116.4874,345869.5496,head,25.0
es319_fair,554782.0248,321132.5977,head,25.0
es367_fair,552817.8339,319662.2223,head,25.0
et077_fair,597270.6869,314660.9355,head,25.0
et086_fair,558161.9636,327131.0204,head,25.0
et217_fair,592222.7503,316821.2525,head,25.0
et218_fair,592438.2811,314489.1518,head,25.0
et219_fair,599209.8897,314016.1236,head,25.0
et227_fair,595519.0444,316811.3576,head,25.0
et228_fair,595442.094,313095.1247,head,25.0
et229_fair,587516.7252,316507.1245,head,25.0
et230_fair,591777.6362,320740.2902,head,25.0
et231_fair,594788.3177,320597.0718,head,25.0
ev161_fair,594383.0443,320783.0803,head,25.0
ev631_fair,592765.1282,327107.9089,head,25.0
ev703_fair,561334.0244,349012.9807,head,25.0
ev707_poor,557304.8594,349260.2228,head,35.0
ev708_fair,554929.7804,347066.7047,head,25.0
ev709_fair,559380.3207,345538.7633,head,25.0
ev711_poor,557941.1048,348443.4314,head,35.0
ev712_fair,560917.4119,347443.7477,head,25.0
ev713_fair,552527.0516,346119.3737,head,25.0
ev725_fair,561551.6764,346594.4548,head,25.0
ev728_fair,562318.7170000001,349995.5425,head,25.0
ev730_poor,548820.3747,346789.4192,head,35.0
ev731_poor,552276.787,349413.0855,head,35.0
ev733_poor,549182.9214,348278.6403,head,35.0
ev737_poor,552131.2694,351706.6944,head,35.0
ev739_poor,558061.4663,349931.8104,head,35.0
ev741_m_fair,563711.447,347082.9616,head,25.0
ev746_poor,560742.8798,350221.31200000003,head,35.0
ev747_fair,561556.7932,350567.04,head,25.0
ev748_poor,559262.618,350886.6334,head,35.0
ev750_fair,560424.7776,348809.7977,head,25.0
ev757_fair,559178.23,350896.9026,head,25.0
ev778_fair,575667.879,313890.3636,head,25.0
ew303_poor,598648.1741,349145.4144,head,35.0
ew310_fair,598739.1816,345065.1187,head,25.0
ew312_fair,596239.7037,342832.652,head,25.0
ex344_fair,598695.6019,313092.5798,head,25.0
fa143_fair,555186.9168,320135.2466,head,25.0
fa601_fair,588597.906,315849.31,head,25.0
fb294_fair,592441.31,327129.2505,head,25.0
fb326_fair,597271.75,321441.59,head,25.0
fb511_fair,595503.9066,348059.2276,head,25.0
fb668_fair,589707.8536,315852.3868,head,25.0
fb821_fair,596963.5517,346632.0618,head,25.0
fc213_fair,582666.3757,314223.398,head,25.0
fd150_poor,560637.9454,335030.0927,head,35.0
fd181_fair,597482.9765,321971.9308,head,25.0
fd206_fair,576180.9637,317836.9136,head,25.0
fd207_fair,596893.1501,321917.1885,head,25.0
fd208_fair,596879.1372,321914.2523,head,25.0
fd328_fair,553977.3004,320612.0484,head,25.0
ff123_fair,575785.9551,336175.0083,head,25.0
ff248_fair,554348.3695,320747.3286,head,25.0
ff249_fair,559348.9512,334478.9729,head,25.0
ff291_fair,558784.9307,338326.9581,head,25.0
ff305_fair,577172.9322,336423.9607,head,25.0
fg287_fair,539101.9632,352000.9801,head,25.0
fh500_fair,570272.2339,318611.0376,head,25.0
fi819_fair,551731.8738,349203.039,head,25.0
fi836_fair,564038.4014,317770.8943,head,25.0
fi837_fair,542962.1877,347734.9627,head,25.0
fn437_fair,568686.5114,339652.6562,head,25.0
fn441_fair,560419.0136,349124.0276,head,25.0
fn445_poor,568864.5884,339514.1766,head,35.0
fn503_fair,567187.1912,346089.8652,head,25.0
fn518_fair,555265.6891,351354.3266,head,25.0
fn655_fair,548725.5685,315485.9418,head,25.0
fn691_fair,550785.1767,321260.5156,head,25.0
fn709_fair,576025.2797,342287.5076,head,25.0
fn710_fair,575013.9954,332896.8662,head,25.0
fn711_fair,578186.0985,340977.4884,head,25.0
fn725_fair,556224.8753,336867.1635,head,25.0
fn751_fair,578352.1322,342603.0945,head,25.0
fn784_fair,584623.5463,331856.6561,head,25.0
fn790_fair,596898.4993,347992.4254,head,25.0
fo426_fair,565011.3093,334645.7783,head,25.0
fo428_fair,552170.2023,320091.8474,head,25.0
fo432_fair,570260.3589999999,334285.3213,head,25.0
fo439_fair,554545.0332,322015.0664,head,25.0
fs086_fair,599565.9348,346704.3678,head,25.0
fs097_fair,555514.9491,346579.3831,head,25.0
fs128_fair,571343.9646,339807.3465,head,25.0
fs130_poor,581435.4851,336588.3734,head,35.0
fs221_fair,560308.4809,330042.2863,head,25.0
fs226_fair,596749.4527,323858.1671,head,25.0
fs233_fair,574028.4677,340206.0928,head,25.0
fs242_fair,598553.8855,332219.6439,head,25.0
fs244_fair,570539.2304,338778.3444,head,25.0
fs260_fair,579164.7331,346107.1911,head,25.0
fs264_poor,579642.9787,343680.2918,head,35.0
fs312_fair,564117.0438,331433.3091,head,25.0
fs316_fair,594962.8949,326451.9769,head,25.0
fs318_fair,562276.0233,328255.0433,head,25.0
fs321_fair,548420.6583,320041.338,head,25.0
fs322_poor,557546.169,326042.5887,head,35.0
fs330_fair,549163.7322,317504.3077,head,25.0
fs340_fair,547986.8037,320066.443,head,25.0
fs343_fair,550609.7463,320475.9655,head,25.0
fs694_fair,578435.8620000001,350509.1869,head,25.0
fs720_fair,576932.3646,330000.0111,head,25.0
fs722_fair,571621.6014,339219.3309,head,25.0
fs723_fair,568664.5143,328995.4407,head,25.0
fs725_fair,594776.0903,341798.5113,head,25.0
fs727_fair,570497.0377,339132.9205,head,25.0
fs732_fair,571074.5529,329213.1082,head,25.0
fs735_fair,562289.6631,329962.3359,head,25.0
fs839_fair,568439.6851,322816.5991,head,25.0
fs845_fair,565246.035,320939.5656,head,25.0
fs851_fair,569153.1451,339488.0022,head,25.0
fs861_fair,578561.0970000001,343446.18200000003,head,25.0
fs864_fair,578092.6498,342559.5885,head,25.0
fs868_fair,567809.6047,336467.5124,head,25.0
fs873_fair,581251.8546,342782.8755,head,25.0
ft152_fair,546591.9695,320571.4618,head,25.0
ft169_fair,567709.1996,322988.3687,head,25.0
ft170_fair,557244.3966,325730.5563,head,25.0
ft178_fair,558206.6215,325607.5573,head,25.0
ft261_fair,576871.3452,349293.1742,head,25.0
ft269_fair,556335.5999,341582.2915,head,25.0
ft272_fair,572273.1323,326181.3872,head,25.0
ft275_fair,554805.0686,320941.4027,head,25.0
ft284_fair,591371.8775,320677.078,head,25.0
ft286_fair,558928.5879,336967.2645,head,25.0
ft296_fair,567733.1121,333806.4148,head,25.0
ft518_fair,571301.4902,340804.1033,head,25.0
ft520_fair,569039.7566,339489.9814,head,25.0
ft532_fair,552382.8733,335632.3017,head,25.0
ft537_poor,584787.131,327217.761,head,35.0
ft542_fair,580041.1731,344208.3123,head,25.0
ft543_fair,592081.3633,328662.7334,head,25.0
ft548_fair,551895.9696,319938.5453,head,25.0
ft551_fair,556636.782,318058.3004,head,25.0
ft558_poor,574216.3779,348263.737,head,35.0
ft739_fair,575998.0004,346919.7343,head,25.0
ft744_poor,557407.8696,332673.8109,head,35.0
ft750_poor,572350.07,330038.24199999997,head,35.0
ft767_fair,594001.0886,315409.395,head,25.0
ft917_fair,558730.9794,314609.2093,head,25.0
ft965_fair,591545.3104,329072.8865,head,25.0
ft973_fair,550409.1819,320600.7104,head,25.0
ft982_fair,597994.6271,325746.2454,head,25.0
ft991_fair,592370.9551,319103.0098,head,25.0
ft994_f_fair,591298.1979,327546.8152,head,25.0
fu034_fair,567129.0251,324264.1348,head,25.0
fu035_fair,558168.7932,325409.3089,head,25.0
fu038_fair,578732.3598,343231.3728,head,25.0
fu071_fair,560630.3331,323936.0698,head,25.0
fu072_poor,577010.8949,340222.7718,head,35.0
fu075_fair,558897.8248,324172.1219,head,25.0
fu077_fair,563976.6289,324658.76300000004,head,25.0
fu081_fair,559936.2918,332913.0161,head,25.0
fu339_fair,542776.4609,315851.1867,head,25.0
fu376_poor,578587.3267,350799.9451,head,35.0
fu377_fair,599142.8018,333146.0565,head,25.0
fu380_fair,552684.1819,317285.406,head,25.0
fu381_fair,576197.7926,331333.5616,head,25.0
fu383_fair,567824.4239,325394.3206,head,25.0
fu387_fair,567130.832,322967.7995,head,25.0
fu390_fair,566207.8159,330293.7324,head,25.0
fu404_fair,592641.4737,345333.5787,head,25.0
fu417_fair,555792.9682,343721.2804,head,25.0
fu418_fair,571274.8085,343889.8961,head,25.0
fu562_fair,584077.9181,313341.0859,head,25.0
fu566_fair,551419.086,320927.0157,head,25.0
fu567_fair,559781.5956,324621.8789,head,25.0
fu568_fair,557877.327,325814.5171,head,25.0
fu592_fair,573058.8646,345569.0142,head,25.0
fu941_fair,557216.4218,325448.7363,head,25.0
fu944_fair,557315.4087,326055.0244,head,25.0
fu946_poor,596274.1357,349264.4157,head,35.0
fu952_fair,597695.7363,325213.3962,head,25.0
fu959_fair,598918.1578,341702.4401,head,25.0
fu960_fair,560176.9154,328259.2259,head,25.0
fu961_fair,558156.0036,324216.5838,head,25.0
fu962_fair,586973.9712,326354.9324,head,25.0
fu966_fair,579541.5028,318065.958,head,25.0
fv291_fair,597992.2342,321302.4051,head,25.0
fv295_fair,585535.6655,315234.137,head,25.0
fv300_poor,590381.6469,351168.0298,head,35.0
fv309_fair,557006.6992,335791.3817,head,25.0
fv311_fair,588784.3676,328627.4628,head,25.0
fv337_poor,559851.5727,324576.984,head,35.0
fv338_fair,571135.9948,329946.2626,head,25.0
fv646_fair,582025.2827,332253.1947,head,25.0
fv852_fair,548120.532,320437.8642,head,25.0
fv886_fair,570413.7245,335289.6893,head,25.0
fv892_fair,554736.3851,320847.1899,head,25.0
fv893_fair,589269.7026,324972.7249,head,25.0
fv903_fair,562298.718,331468.9342,head,25.0
fv908_fair,575111.9308,313910.6017,head,25.0
fv909_fair,599723.575,337967.7028,head,25.0
fv913_fair,567732.1701,333773.9454,head,25.0
fv918_fair,562039.8693,319203.3803,head,25.0
fw012_fair,577059.3153,328368.9583,head,25.0
fw031_fair,569716.06,333968.5119,head,25.0
fw035_poor,567159.2514,338174.3974,head,35.0
fw045_fair,574502.8545,329817.4089,head,25.0
fw057_fair,583925.4216,350560.2873,head,25.0
fw060_fair,567596.093,347641.2697,head,25.0
fw071_fair,554139.8615,314963.0122,head,25.0
fw073_fair,588572.31,317523.8791,head,25.0
fw075_fair,581113.0038,315541.4297,head,25.0
fw080_fair,597923.3792,326074.1511,head,25.0
fw178_fair,599678.6769,327665.3631,head,25.0
fw179_fair,579805.8659,331089.777,head,25.0
fw180_fair,577606.4563,333057.4532,head,25.0
fw182_fair,579029.5734,332106.0159,head,25.0
fw183_fair,579320.1198,343439.464,head,25.0
fw186_fair,584133.6809,336286.0009,head,25.0
fw188_fair,581138.6507,332216.4896,head,25.0
fw189_fair,566816.6574,324702.3624,head,25.0
fw245_fair,557694.006,325678.657,head,25.0
fw248_fair,557592.123,326022.4898,head,25.0
fw356_fair,559668.1823,324612.6492,head,25.0
fw359_fair,560775.4195,329303.9716,head,25.0
fw365_fair,572281.6991,349957.1708,head,25.0
fw368_fair,592976.7685,321053.9508,head,25.0
fw374_r_fair,576034.5119,341979.927,head,25.0
fw378_fair,587116.8794,347375.6525,head,25.0
fw394_fair,579326.5152,329970.8047,head,25.0
fw398_fair,590689.3479,334236.7418,head,25.0
fw401_fair,569290.6613,339532.1423,head,25.0
fw416_fair,563273.9328,325083.5876,head,25.0
fw422_fair,578564.7218,343472.5081,head,25.0
fw424_fair,598301.2877,315258.5587,head,25.0
fw715_fair,597500.6674,324847.0116,head,25.0
fw720_fair,560021.3725,327441.1317,head,25.0
fw724_fair,557839.6127,325507.8494,head,25.0
fw731_fair,580384.1866,313980.2504,head,25.0
fw766_fair,580883.3039,345993.9835,head,25.0
fw768_fair,575950.9772,342914.0539,head,25.0
fw770_fair,579757.8234,323632.3308,head,25.0
fw775_fair,579274.9348,317499.4481,head,25.0
fw776_fair,586011.4682,331739.5493,head,25.0
fx272_fair,569528.9378,324608.0436,head,25.0
fx535_fair,570097.1541,343668.0755,head,25.0
fx536_fair,558705.0252,333533.4824,head,25.0
fx540_fair,567801.5339,337296.2035,head,25.0
fx543_poor,569043.0261,334566.8819,head,35.0
fx675_fair,578072.0789,320605.5558,head,25.0
fx689_fair,545571.7577,319272.8572,head,25.0
fx779_fair,543352.7443,313573.586,head,25.0
fx826_fair,595563.6547,314277.5954,head,25.0
fx829_fair,559902.5593,342440.1609,head,25.0
fx830_fair,571289.8152,334275.9611,head,25.0
fx835_poor,574683.4114,323723.3956,head,35.0
fx840_fair,570274.0389,326661.2117,head,25.0
fx842_fair,583602.9704,325535.1104,head,25.0
fx852_fair,594532.2803,347100.2823,head,25.0
fx853_poor,580319.2414,344233.8525,head,35.0
fx866_fair,561659.1555,331000.2769,head,25.0
fx886_fair,557870.594,324277.2436,head,25.0
fy119_fair,580443.564,330292.7253,head,25.0
fy128_fair,593852.9887,339691.6741,head,25.0
fy137_poor,566329.4562,351911.9035,head,35.0
fy145_fair,562814.1453,330382.5272,head,25.0
fy164_fair,578024.8503,342373.0365,head,25.0
fy174_fair,579330.7056,323621.0445,head,25.0
fy179_fair,579997.1303,345157.8753,head,25.0
fy184_fair,561268.2193,330355.0623,head,25.0
fy185_fair,587509.0246,315194.7313,head,25.0
fy305_fair,584377.3066,328962.4365,head,25.0
fy308_fair,570045.1419,322957.2961,head,25.0
fy322_fair,597371.0543,329920.1701,head,25.0
fy345_fair,596191.1129,330139.1971,head,25.0
fy361_fair,596475.9349,313700.9104,head,25.0
fy376_fair,555868.7673,342237.8993,head,25.0
fy377_fair,554936.2974,321591.035,head,25.0
fy645_fair,595237.4888,314499.2279,head,25.0
fy647_fair,554759.3508,321222.1943,head,25.0
fy648_fair,591597.2434,341122.076,head,25.0
fy652_poor,554529.6087,322231.2115,head,35.0
fy657_fair,576685.7466,350891.0867,head,25.0
fy660_fair,583431.1779,316250.3354,head,25.0
fy663_fair,565103.8968,338604.0121,head,25.0
fy666_poor,545521.3053,349758.4614,head,35.0
fy675_fair,597734.5244,326019.8867,head,25.0
fy677_fair,600615.4066,322898.0678,head,25.0
fy684_fair,567975.1513,325628.0587,head,25.0
fy690_fair,578064.0673,320503.7989,head,25.0
fy868_fair,563629.4408,331931.7287,head,25.0
fy877_fair,562883.5972,331822.9105,head,25.0
fy881_fair,576136.4929,344460.2935,head,25.0
gc271_fair,553543.9528,326747.3199,head,25.0
gd127_fair,577929.9353,318045.8993,head,25.0
gd192_fair,558605.5717,343414.3405,head,25.0
ge085_fair,558503.6475,327297.1526,head,25.0
gf255_fair,542073.0363,345605.1468,head,25.0
gf256_fair,542279.8162,352186.3647,head,25.0
gf293_fair,575140.0778,334671.1793,head,25.0
gg725_fair,567660.8815,326043.9239,head,25.0
gg732_fair,564586.9648,339011.4413,head,25.0
gg735_fair,542790.8246,348105.5499,head,25.0
gg738_fair,568704.9059,339222.4681,head,25.0
gg740_fair,578129.4557,340827.5586,head,25.0
gg745_fair,568820.0966,339659.3648,head,25.0
gg746_fair,538305.0699,351963.0117,head,25.0
gg796_fair,571243.7351,341984.0024,head,25.0
gg798_fair,560143.2951,329549.6501,head,25.0
gg887_fair,543793.8011,316776.1474,head,25.0
gh381_fair,559259.4976,349089.5938,head,25.0
gh382_fair,549891.8642,316928.0203,head,25.0
gh383_fair,563941.2679999999,317839.7483,head,25.0
gh902_fair,555290.4041,349046.9995,head,25.0
gh909_fair,549619.2193,320914.5887,head,25.0
gh911_fair,562236.4842,315265.6872,head,25.0
gh925_fair,542897.3019,348039.3262,head,25.0
gh930_fair,552326.6011,349778.2032,head,25.0
gh949_fair,542666.4785,351143.81700000004,head,25.0
gi494_fair,553648.1064,325475.5503,head,25.0
gi498_fair,553581.2492,325848.6672,head,25.0
gi713_fair,577490.9175,339872.2051,head,25.0
gi735_fair,587530.145,322629.2698,head,25.0
gi742_fair,571479.81,344515.66,head,25.0
gi752_fair,576508.805,346157.5146,head,25.0
gi753_fair,588027.3507,328104.6168,head,25.0
gi773_fair,584788.4155,342845.9091,head,25.0
gi775_fair,559054.0272,336804.0017,head,25.0
gi786_fair,560981.6491,328841.8653,head,25.0
gi793_fair,592723.1171,322242.6855,head,25.0
